method,reliability_type,class,bin,bin_lower,bin_upper,raw_count,target_weight,target_weight_fraction,mean_predicted_probability,observed_frequency,absolute_gap,ece_contribution
true_logit_target_weighted_vector_T,binary_class,acceptor,4,0.26666666666666666,0.3333333333333333,1149,5215.706340000001,1.2806236463842682e-05,0.29057269529371377,0.21933750204195734,0.07123519325175642,9.122547293295233e-07
true_logit_target_weighted_vector_T,binary_class,acceptor,5,0.3333333333333333,0.4,1123,2749.6825360000003,6.7513549385364015e-06,0.3537475186327855,0.40768342720419415,0.053935908571408675,3.641404626980278e-07
true_logit_target_weighted_vector_T,binary_class,acceptor,6,0.4,0.4666666666666667,1151,4404.3650720000005,1.0814132719197818e-05,0.4343072263479417,0.26042346200860067,0.17388376433934105,1.8804021052793508e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,7,0.4666666666666667,0.5333333333333333,1278,1278.0,3.137901011656831e-06,0.5005938565637956,1.0,0.4994061434362044,1.5670870427161022e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,8,0.5333333333333333,0.6,1356,2169.341268,5.326430484730918e-06,0.5734171662141957,0.6246135727871102,0.051196406572914466,2.7269410067864993e-07
true_logit_target_weighted_vector_T,binary_class,acceptor,9,0.6,0.6666666666666666,1527,1527.0,3.749276091392786e-06,0.6339838074506944,1.0,0.3660161925493056,1.37229575978773e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,10,0.6666666666666666,0.7333333333333333,1937,2750.341268,6.752972337448147e-06,0.6971542956915563,0.7039126462323801,0.006758350540823854,4.563895424896121e-08
true_logit_target_weighted_vector_T,binary_class,acceptor,11,0.7333333333333333,0.8,2566,2566.0,6.300355239367315e-06,0.7681867379642339,1.0,0.23181326203576613,1.4605059000218675e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,12,0.8,0.8666666666666667,3500,4313.341268,1.0590640006634083e-05,0.8343752680212909,0.8112040718777646,0.023171196143526362,2.453977968791957e-07
true_logit_target_weighted_vector_T,binary_class,acceptor,13,0.8666666666666667,0.9333333333333333,6203,7829.682536,1.9224388693792035e-05,0.8999086731497912,0.7919861337274531,0.10792253942233809,2.0747448466761217e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,14,0.9333333333333333,1.0,24521,25334.341268,6.220395547301768e-05,0.9767933449990821,0.9678562288482077,0.008937116150874447,5.559239751061813e-07
true_logit_target_weighted_vector_T,binary_class,donor,0,0.0,0.06666666666666667,556608,407199588.3982369,0.9998059470900411,7.308257423306996e-06,6.502953528062715e-06,8.053038952442809e-07,8.051476236800076e-07
true_logit_target_weighted_vector_T,binary_class,donor,1,0.06666666666666667,0.13333333333333333,1174,6054.047608,1.4864633891832407e-05,0.09322760728520949,0.1929287768494866,0.0997011695642771,1.4820213841604831e-06
true_logit_target_weighted_vector_T,binary_class,donor,2,0.13333333333333333,0.2,896,7402.730144,1.817608326125205e-05,0.1495712025719131,0.11995574372243387,0.02961545884947922,5.382930458683181e-07
true_logit_target_weighted_vector_T,binary_class,donor,3,0.2,0.26666666666666666,856,4922.706340000001,1.2086827233470656e-05,0.22845747629684635,0.17287238791497767,0.05558508838186868,6.718473600288437e-07
true_logit_target_weighted_vector_T,binary_class,donor,4,0.26666666666666666,0.3333333333333333,877,3317.0238040000004,8.144360211472136e-06,0.3191991174234341,0.26348921552689586,0.05570990189653824,4.5372150839118214e-07
true_logit_target_weighted_vector_T,binary_class,donor,5,0.3333333333333333,0.4,844,3284.0238040000004,8.063334598495082e-06,0.3801453123631675,0.256088277732837,0.12405703463033052,1.0003133795214467e-06
true_logit_target_weighted_vector_T,binary_class,donor,6,0.4,0.4666666666666667,935,1748.3412680000001,4.292740088872134e-06,0.44835418440666674,0.5342206450737397,0.08586646066707293,3.6860239799510624e-07
true_logit_target_weighted_vector_T,binary_class,donor,7,0.4666666666666667,0.5333333333333333,909,909.0,2.2318873392770417e-06,0.5008480707458957,1.0,0.49915192925410434,1.114050871277945e-06
true_logit_target_weighted_vector_T,binary_class,donor,8,0.5333333333333333,0.6,1059,1872.3412680000001,4.5971999679374285e-06,0.5804545516629298,0.5650679275632993,0.015386624099630541,7.073538781748679e-08
true_logit_target_weighted_vector_T,binary_class,donor,9,0.6,0.6666666666666666,1274,1274.0,3.12807972523537e-06,0.6342782459677453,1.0,0.3657217540322547,1.144006803865813e-06
true_logit_target_weighted_vector_T,binary_class,donor,10,0.6666666666666666,0.7333333333333333,1649,3275.6825360000003,8.04285410295854e-06,0.7142733614973908,0.5027959766855746,0.21147738481181622,1.700881752116658e-06
true_logit_target_weighted_vector_T,binary_class,donor,11,0.7333333333333333,0.8,2124,2937.341268,7.2121174776514544e-06,0.7651974663703807,0.722762459755153,0.0424350066152277,3.0604625287393876e-07
true_logit_target_weighted_vector_T,binary_class,donor,12,0.8,0.8666666666666667,2975,2975.0,7.304581775961715e-06,0.8353909183806739,1.0,0.16460908161932608,1.2024004977543238e-06
true_logit_target_weighted_vector_T,binary_class,donor,13,0.8666666666666667,0.9333333333333333,5699,8139.023804,1.998392099254353e-05,0.9000725907618524,0.699838228412681,0.20023436234917147,4.001467677178175e-06
true_logit_target_weighted_vector_T,binary_class,donor,14,0.9333333333333333,1.0,30109,30922.341268,7.592429260379888e-05,0.9805131065678948,0.9736649543790294,0.006848152188865364,5.199411105827597e-07
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,0,0.0,0.06666666666666667,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,1,0.06666666666666667,0.13333333333333333,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,2,0.13333333333333333,0.2,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,3,0.2,0.26666666666666666,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,4,0.26666666666666666,0.3333333333333333,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,5,0.3333333333333333,0.4,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,6,0.4,0.4666666666666667,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,7,0.4666666666666667,0.5333333333333333,2252,5505.3650720000005,1.3517441806704995e-05,0.512401783811406,0.35880295714565463,0.15359882666575136,2.0762632010324614e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,8,0.5333333333333333,0.6,4749,6375.682536,1.5654351079590915e-05,0.5651627593920056,0.5480732844318019,0.017089474960203632,2.6752464079290564e-07
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,9,0.6,0.6666666666666666,5142,14088.753948000001,3.4592421961199824e-05,0.6412504665688246,0.6211613112345058,0.020089155334318765,6.94932538168843e-07
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,10,0.6666666666666666,0.7333333333333333,5604,13737.412680000001,3.372976615502299e-05,0.6978918835813841,0.8558680556432116,0.15797617206182746,5.328499341711116e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,11,0.7333333333333333,0.8,6822,13328.730144000001,3.2726319094646713e-05,0.7652476550181977,0.7825493324054802,0.0173016773872825,5.662202150488405e-07
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,12,0.8,0.8666666666666667,9163,23803.142824000002,5.844437085136279e-05,0.8322144718741357,0.7711073234200579,0.06110714845407772,3.5713688459193985e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,13,0.8666666666666667,0.9333333333333333,15248,39648.23803999999,9.734917547427762e-05,0.9018440041406292,0.8683920380336783,0.03345196610695089,3.2565213185051502e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,14,0.9333333333333333,1.0,559008,407162134.6761047,0.9997139861568888,0.9999823069622873,0.9999825638470197,2.568847323747292e-07,2.568112597851861e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,0,0.0,0.06666666666666667,557213,407184739.9141448,0.999769489286243,8.148993837623626e-06,8.03812048725135e-06,1.1087335037227539e-07,1.1084779287714444e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,1,0.06666666666666667,0.13333333333333333,1444,14457.460288,3.5497714603836976e-05,0.09696860900504814,0.09870336639862261,0.0017347573935744681,6.157992286400257e-08
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,2,0.13333333333333333,0.2,1081,8401.071412000001,2.0627332146100223e-05,0.16811727589691197,0.12760277200700457,0.040514503889907405,8.357061284715895e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,3,0.2,0.26666666666666666,1029,5095.706340000001,1.2511597871198849e-05,0.23136984355160792,0.20095349529109635,0.030416348260511566,3.8055711814585933e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,4,0.26666666666666666,0.3333333333333333,970,5850.047608000001,1.4363748284337892e-05,0.3050569884686265,0.16478498374640918,0.14027200472221732,2.0148317671693857e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,5,0.3333333333333333,0.4,1040,5920.047608000001,1.453562079671346e-05,0.3568642597397355,0.1746607575592321,0.1822035021805034,2.648441015528952e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,6,0.4,0.4666666666666667,1026,1839.3412680000001,4.516174354960374e-06,0.42756620664574196,0.5572647217960425,0.1296985151503005,5.857411079982267e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,7,0.4666666666666667,0.5333333333333333,1107,3547.0238040000004,8.709084180706152e-06,0.5047623209493247,0.31124685398361646,0.19351546696570826,1.6853424920730138e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,8,0.5333333333333333,0.6,1268,2081.341268,5.1103621834587725e-06,0.5571123299989809,0.6087420739115427,0.05162974391256181,2.6384669083241663e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,9,0.6,0.6666666666666666,1406,2219.341268,5.449196564999181e-06,0.6459892236234979,0.6330707315086073,0.0129184921148906,7.039540285743086e-08
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,10,0.6666666666666666,0.7333333333333333,1669,1669.0,4.097931759354656e-06,0.700918061905695,1.0,0.29908193809430506,1.225617372765996e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,11,0.7333333333333333,0.8,2279,3092.341268,7.592692326483073e-06,0.7626823635209309,0.7366586681661165,0.026023695354814413,1.9758991202723257e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,12,0.8,0.8666666666666667,3278,4091.341268,1.004555861024299e-05,0.841282664770845,0.8009598284139029,0.040322836356942116,4.0506541595489894e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,13,0.8666666666666667,0.9333333333333333,5799,7425.682536,1.823243876522446e-05,0.905879947025535,0.7806689784940194,0.1252109685315156,2.282901316485305e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,14,0.9333333333333333,1.0,27379,28192.341268,6.922126462115166e-05,0.9794143210075468,0.9711148052494553,0.008299515758091514,5.745029765182707e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,0,0.0,0.06666666666666667,556976,407202396.4220409,0.9998128416915555,6.678134493956417e-06,7.3992688316038444e-06,7.211343376474272e-07,7.209993713646318e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,1,0.06666666666666667,0.13333333333333333,1358,10304.753948,2.530148500649759e-05,0.10472350584444284,0.13071636710563408,0.02599286126119124,6.576579894760023e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,2,0.13333333333333333,0.2,1124,5190.706340000001,1.274485342370855e-05,0.17635692715213167,0.21557759709442548,0.03922066994229381,4.998616895941863e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,3,0.2,0.26666666666666666,1062,2688.6825360000003,6.601580320609119e-06,0.24070366296422815,0.3942451315122463,0.15354146854801817,1.013616337164021e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,4,0.26666666666666666,0.3333333333333333,1020,4273.3650720000005,1.0492485588894966e-05,0.3009243870785167,0.2377517443237061,0.0631726427548106,6.628380437172603e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,5,0.3333333333333333,0.4,1047,1860.3412680000001,4.567736108673045e-06,0.3660932094440186,0.5622624289383876,0.19616921949436905,8.960492272946378e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,6,0.4,0.4666666666666667,1042,1042.0,2.558445112790624e-06,0.43410461290468294,1.0,0.5658953870953171,1.4478122874647724e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,7,0.4666666666666667,0.5333333333333333,1145,1958.3412680000001,4.808357625998843e-06,0.5065281700257026,0.5841678458669952,0.07763967584129261,3.7331932741155743e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,8,0.5333333333333333,0.6,1413,1413.0,3.469369428381144e-06,0.5670158344208343,1.0,0.43298416557916575,1.5021820270334768e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,9,0.6,0.6666666666666666,1649,4089.0238040000004,1.0039868490814135e-05,0.6392901534449649,0.4025410657648497,0.23674908768011516,2.376929705628581e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,10,0.6666666666666666,0.7333333333333333,1945,1945.0,4.7756005224354745e-06,0.7015638362631238,1.0,0.2984361637368762,1.4252118994554649e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,11,0.7333333333333333,0.8,2452,2452.0,6.0204485763556725e-06,0.7679792185073411,1.0,0.23202078149265892,1.396869183622409e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,12,0.8,0.8666666666666667,3680,6120.023804,1.5026626671311023e-05,0.8338775671523219,0.6008146565699207,0.23306291058240114,3.502149348250885e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,13,0.8666666666666667,0.9333333333333333,6647,7460.341268,1.8317537098718627e-05,0.9046016006631663,0.890843965611467,0.013757635051699357,2.5200599045013475e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,14,0.9333333333333333,1.0,25428,25428.0,6.24339177812284e-05,0.9769501397117276,1.0,0.023049860288272384,1.4390930821067996e-06
