method,reliability_type,class,bin,bin_lower,bin_upper,raw_count,target_weight,target_weight_fraction,mean_predicted_probability,observed_frequency,absolute_gap,ece_contribution
true_logit_target_weighted_vector_T,binary_class,acceptor,5,0.3333333333333333,0.4,1029,2655.6825360000003,6.5205547076320645e-06,0.3726585172103316,0.3867179100205522,0.014059392810220617,9.167503997513244e-08
true_logit_target_weighted_vector_T,binary_class,acceptor,6,0.4,0.4666666666666667,1009,5075.706340000001,1.2462491439091543e-05,0.422005049495486,0.1978049817594451,0.2242000677360409,2.794091424804154e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,7,0.4666666666666667,0.5333333333333333,1158,2784.6825360000003,6.837291194724187e-06,0.5084536156962312,0.4151281106752342,0.09332550502099696,6.380936537232503e-07
true_logit_target_weighted_vector_T,binary_class,acceptor,8,0.5333333333333333,0.6,1184,3624.0238040000004,8.898143944319279e-06,0.5787240211318838,0.3258808616810067,0.2528431594508771,2.249834828130376e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,9,0.6,0.6666666666666666,1272,2898.6825360000003,7.117197857735828e-06,0.6340824732358777,0.4381300760698411,0.19595239716603663,1.3946319813283161e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,10,0.6666666666666666,0.7333333333333333,1647,1647.0,4.04391468403662e-06,0.7009799001877667,1.0,0.2990200998122333,1.209211772452786e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,11,0.7333333333333333,0.8,2065,2065.0,5.070239115079308e-06,0.7674827702764441,1.0,0.23251722972355593,1.1789179530742546e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,12,0.8,0.8666666666666667,2859,4485.682536,1.1013793245450531e-05,0.8407675947893829,0.6369153360878858,0.20385225870149715,2.2451866299563834e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,13,0.8666666666666667,0.9333333333333333,4897,4897.0,1.2023709901473787e-05,0.9042695151914015,1.0,0.09573048480859847,1.1510355780660315e-06
true_logit_target_weighted_vector_T,binary_class,acceptor,14,0.9333333333333333,1.0,28160,28973.341268,7.113887079494194e-05,0.9823365691511576,0.9718934291883204,0.010443139962837189,7.429131845097696e-07
true_logit_target_weighted_vector_T,binary_class,donor,0,0.0,0.06666666666666667,556919,407192579.32682484,0.9997887375655696,7.575297431870923e-06,7.288934402750486e-06,2.8636302912043703e-07,2.863025313697742e-07
true_logit_target_weighted_vector_T,binary_class,donor,1,0.06666666666666667,0.13333333333333333,1385,15211.801556000002,3.734986501697603e-05,0.09757290972108926,0.08993017657796218,0.007642733143127078,2.854550512565653e-07
true_logit_target_weighted_vector_T,binary_class,donor,2,0.13333333333333333,0.2,1045,5111.706340000001,1.2550883016884693e-05,0.14550171799529585,0.20345456699298572,0.057952848997689876,7.27359428265189e-07
true_logit_target_weighted_vector_T,binary_class,donor,3,0.2,0.26666666666666666,954,2580.6825360000003,6.336405587229669e-06,0.2284314038529484,0.36889465740934513,0.14046325355639672,8.900321446352098e-07
true_logit_target_weighted_vector_T,binary_class,donor,4,0.26666666666666666,0.3333333333333333,922,2548.6825360000003,6.2578352958579794e-06,0.29206957051269117,0.3609708102147093,0.06890123970201811,4.311726097356601e-07
true_logit_target_weighted_vector_T,binary_class,donor,5,0.3333333333333333,0.4,901,3341.0238040000004,8.203287930000903e-06,0.3563280226115441,0.2687798868493186,0.08754813576222553,7.181825653923451e-07
true_logit_target_weighted_vector_T,binary_class,donor,6,0.4,0.4666666666666667,996,3436.0238040000004,8.436543482510605e-06,0.44877632242836757,0.2889968337367199,0.15977948869164765,1.347986603960397e-06
true_logit_target_weighted_vector_T,binary_class,donor,7,0.4666666666666667,0.5333333333333333,1010,3450.0238040000004,8.470917984985719e-06,0.5137646472395497,0.29188204406951385,0.22188260317003589,1.8795493337485064e-06
true_logit_target_weighted_vector_T,binary_class,donor,8,0.5333333333333333,0.6,1124,2750.6825360000003,6.753810260141767e-06,0.5604249319648072,0.4078987616039454,0.15252617036086186,1.0301328143233198e-06
true_logit_target_weighted_vector_T,binary_class,donor,9,0.6,0.6666666666666666,1370,2996.6825360000003,7.3578193750616265e-06,0.6447455181181085,0.4565048127607201,0.18824070535738846,1.3850411090538597e-06
true_logit_target_weighted_vector_T,binary_class,donor,10,0.6666666666666666,0.7333333333333333,1605,4045.0238040000004,9.931834340178062e-06,0.7034977651874402,0.3960421687545648,0.3074555964328754,3.0535980507319595e-06
true_logit_target_weighted_vector_T,binary_class,donor,11,0.7333333333333333,0.8,2147,2147.0,5.271575486719261e-06,0.7686112786890382,1.0,0.23138872131096178,1.2197831111661809e-06
true_logit_target_weighted_vector_T,binary_class,donor,12,0.8,0.8666666666666667,2985,2985.0,7.3291349920153674e-06,0.8358802787843628,1.0,0.16411972121563723,1.2028555916413336e-06
true_logit_target_weighted_vector_T,binary_class,donor,13,0.8666666666666667,0.9333333333333333,5381,5381.0,1.3212085558470585e-05,0.904792054208193,1.0,0.09520794579180702,1.2578955256475838e-06
true_logit_target_weighted_vector_T,binary_class,donor,14,0.9333333333333333,1.0,29244,30057.341268,7.380043941515791e-05,0.9824218968413243,0.9729070758208753,0.009514821020448982,7.021979722657161e-07
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,0,0.0,0.06666666666666667,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,1,0.06666666666666667,0.13333333333333333,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,2,0.13333333333333333,0.2,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,3,0.2,0.26666666666666666,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,4,0.26666666666666666,0.3333333333333333,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,5,0.3333333333333333,0.4,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,6,0.4,0.4666666666666667,0,0.0,0.0,,,,0.0
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,7,0.4666666666666667,0.5333333333333333,2399,5652.3650720000005,1.3878374082693692e-05,0.5206801090193524,0.5130034063730412,0.007676702646311151,1.0654015104711076e-07
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,8,0.5333333333333333,0.6,4768,15341.436484000002,3.76681604565044e-05,0.5678874956055197,0.5969929969434015,0.02910550133788181,1.0963506945623355e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,9,0.6,0.6666666666666666,4997,14757.095216000002,3.623341471627745e-05,0.6336425489740558,0.5790698474815614,0.05457270149249438,1.977355325365162e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,10,0.6666666666666666,0.7333333333333333,5785,12291.730144000001,3.0180150589882916e-05,0.7061178807108739,0.8261432707222961,0.1200253900114222,3.6223843451541508e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,11,0.7333333333333333,0.8,6735,12428.388876,3.051569172712434e-05,0.7739577963839402,0.8282158676155669,0.054258071231626626,1.6557225754126718e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,12,0.8,0.8666666666666667,8792,24245.484092000002,5.953046092362786e-05,0.8338219728600837,0.8318168232679064,0.0020051495921773466,1.1936747944314186e-07
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,13,0.8666666666666667,0.9333333333333333,14456,41296.26184399998,0.00010139560392639509,0.9070266715295384,0.9235039720560332,0.016477300526494765,1.6707258379606444e-06
openspliceai_style_full_validation_vector_T_v2,multiclass,argmax,14,0.9333333333333333,1.0,560056,407152609.2396207,0.999690598146889,0.9999811171827403,0.9999789570732409,2.160109499382834e-06,2.1594411575008024e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,0,0.0,0.06666666666666667,557589,407181862.5490728,0.9997624244296152,9.045085964083478e-06,8.968965309843259e-06,7.612065424021914e-08,7.610256983236995e-08
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,1,0.06666666666666667,0.13333333333333333,1600,12173.436484,2.988970161070718e-05,0.09252434662296004,0.13036581758042218,0.03784147095746214,1.1310702754287851e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,2,0.13333333333333333,0.2,1208,13408.11902,3.2921244317115176e-05,0.16681112598403797,0.08897594048952588,0.07783518549451209,2.5624311581328113e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,3,0.2,0.26666666666666666,1054,5120.706340000001,1.257298091133298e-05,0.21935120705827832,0.20485455137425435,0.014496655684023974,1.8226617519340017e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,4,0.26666666666666666,0.3333333333333333,1077,5143.706340000001,1.2629453308256382e-05,0.29484003565303535,0.2084100314327042,0.08643000422033115,1.0915637027330743e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,5,0.3333333333333333,0.4,998,3438.0238040000004,8.441454125721336e-06,0.3553508316424079,0.2894104452803259,0.06594038636208199,5.56632746507856e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,6,0.4,0.4666666666666667,1030,5910.047608000001,1.4511067580659809e-05,0.42835968653028716,0.17326425570817497,0.25509543082211217,3.7017070361771986e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,7,0.4666666666666667,0.5333333333333333,1151,2777.6825360000003,6.8201039434866295e-06,0.5147569485717542,0.4136541829775179,0.10110276559423637,6.895313703266557e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,8,0.5333333333333333,0.6,1238,2864.6825360000003,7.0337169231534084e-06,0.5778767736406994,0.43146142180412267,0.14641535183657678,1.0298441380223906e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,9,0.6,0.6666666666666666,1286,3726.0238040000004,9.148586748066537e-06,0.6315080965341895,0.3443348908889579,0.2871732056452316,2.627228983565752e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,10,0.6666666666666666,0.7333333333333333,1667,1667.0,4.093021116143926e-06,0.7008287784227717,1.0,0.2991712215772283,1.2245141272581686e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,11,0.7333333333333333,0.8,2135,2135.0,5.242111627454878e-06,0.7673437606880891,1.0,0.23265623931191093,1.219609977296893e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,12,0.8,0.8666666666666667,2922,4548.682536,1.1168478506588544e-05,0.840293440885741,0.6419441183001917,0.19834932258554927,2.2152601460931044e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,13,0.8666666666666667,0.9333333333333333,5061,5061.0,1.2426382644753694e-05,0.9041663225031393,1.0,0.09583367749686067,1.1908659468299121e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,acceptor,14,0.9333333333333333,1.0,27972,28785.341268,7.067727033313327e-05,0.9817446805352554,0.971709862307407,0.010034818227848463,7.092335606334991e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,0,0.0,0.06666666666666667,557241,407194528.00936085,0.9997935222079023,7.170978134672775e-06,8.074764698027606e-06,9.037865633548316e-07,9.035999515007025e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,1,0.06666666666666667,0.13333333333333333,1591,17857.825360000003,4.384670443124806e-05,0.09131555658391766,0.08797263767171255,0.0033429189122051034,1.4657597748108644e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,2,0.13333333333333333,0.2,1258,2884.6825360000003,7.0828233552607145e-06,0.17592082190192213,0.43540319751843914,0.259482375616517,1.8378678302951999e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,3,0.2,0.26666666666666666,1088,2714.6825360000003,6.665418682348616e-06,0.22855235725048836,0.40004677732969357,0.1714944200792052,1.143082111514476e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,4,0.26666666666666666,0.3333333333333333,1068,3508.0238040000004,8.613326638096906e-06,0.2871653988917852,0.3035897301454001,0.016424331253614866,1.4146812989968848e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,5,0.3333333333333333,0.4,1149,4402.3650720000005,1.0809222075987088e-05,0.3729060646075343,0.26008747145538863,0.11281859315214565,1.2194812276819785e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,6,0.4,0.4666666666666667,1089,2715.6825360000003,6.667874003953982e-06,0.4474445451411973,0.400267699037116,0.047176846104081294,3.1456926572594135e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,7,0.4666666666666667,0.5333333333333333,1248,2874.6825360000003,7.0582701392070615e-06,0.48714892293619355,0.4334391656804499,0.05370975725574367,3.7909797582227535e-07
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,8,0.5333333333333333,0.6,1411,3851.0238040000004,9.455501948737197e-06,0.5655093888667246,0.3656170596861883,0.19989232918053634,1.8900823081041786e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,9,0.6,0.6666666666666666,1564,3190.6825360000003,7.83415176650249e-06,0.6333108421394775,0.489550427651822,0.14376041448765553,1.1262409051115968e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,10,0.6666666666666666,0.7333333333333333,1973,1973.0,4.844349527385702e-06,0.7011416053157099,1.0,0.2988583946842901,1.4477745230440901e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,11,0.7333333333333333,0.8,2458,2458.0,6.035180505987864e-06,0.7685365088697118,1.0,0.2314634911302882,1.3969239495174102e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,12,0.8,0.8666666666666667,3404,3404.0,8.357914744663422e-06,0.8359262668833988,1.0,0.16407373311660123,1.3713142732272125e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,13,0.8666666666666667,0.9333333333333333,6203,6203.0,1.5230359918080846e-05,0.9037077830453224,1.0,0.0962922169546776,1.4665651215296667e-06
openspliceai_style_full_validation_vector_T_v2,binary_class,donor,14,0.9333333333333333,1.0,25243,26056.341268,6.397669767209142e-05,0.9785144460349752,0.9687469065735603,0.009767539461414843,6.2489491912316e-07
